id;curso;maior_nota;menor_nota;media;atingiu_media;faltas;status;evadiu;atraso;acordo;periodo
655;Enfermagem;0;0;0;0;28;Cursando;0;1;0;8
741;Biologia;0;0;0;0;30;Cursando;0;1;0;8
748;Matemática;5,08;1,13;2,87;0;10;Cursando;0;0;0;4
1164;Administração;0;0;0;0;40;Cursando;0;1;1;6
1174;Enfermagem;0;0;0;0;4;Cursando;0;1;0;10
1436;Administração;5,7;0;3,03;0;16;Evadido;1;1;1;8
4659;Letras;7,12;5,2;5,85;1;8;Cursando;0;0;1;10
5085;Enfermagem;8,1;2,46;5,6;1;10;Evadido;1;1;0;6
5352;Administração;8,7;6,75;7,7;1;20;Aluno Formado;0;0;0;10
6521;Enfermagem;3;0,5;1,45;0;40;Outros;0;1;0;6
8221;Administração;1,75;0;0,86;0;8;Cursando;0;0;0;8
8230;Enfermagem;4;0;1,27;0;14;Evadido;1;0;0;8
8378;Matemática;6,3;5;5,43;1;8;Aluno Formado;0;1;0;10
8392;Enfermagem;9,1;0,5;5,23;1;26;Cursando;0;0;0;10
8486;Enfermagem;5,15;2,8;4,32;0;10;Cursando;0;0;0;10
8539;Administração;8,8;5;6,27;1;6;Cursando;0;0;0;2
9695;Enfermagem;7,9;0,15;3,71;0;12;Evadido;1;0;0;6
9733;Enfermagem;5,21;5,21;5,21;1;6;Aluno Formado;0;1;0;10
9780;Enfermagem;5,6;2,7;4,58;0;10;Cursando;0;1;0;10
9903;Educação Física;8,1;6,84;7,61;1;6;Aluno Formado;0;0;0;10
9918;Administração;8,98;1,53;4,92;0;6;Cursando;0;0;0;8
9935;Educação Física;7,51;6,88;7,2;1;10;Aluno Formado;0;0;0;10
10179;Administração;8,5;5;5,77;1;14;Evadido;1;1;0;8
10236;Biologia;7,95;5;6,31;1;4;Cursando;0;0;0;4
11362;Educação Física;8,15;2,9;6,25;1;18;Cursando;0;0;0;8
11390;Administração;0;0;0;0;42;Cursando;0;1;0;4
11547;História;1,2;0;0,56;0;38;Cursando;0;0;0;4
12101;Letras;1,9;0,5;0,87;0;52;Cursando;0;0;0;6
12118;Educação Física;6,5;5,92;6,14;1;6;Aluno Formado;0;1;0;10
12171;Administração;6,25;5,2;5,65;1;12;Evadido;1;1;0;8
12195;Administração;5;0;2,02;0;36;Aluno Formado;0;1;0;10
12268;Biologia;5,35;5;5,18;1;10;Aluno Formado;0;1;0;10
12311;Matemática;3,15;0,25;1,16;0;22;Cursando;0;1;0;10
12326;Matemática;8,68;5;6,43;1;9;Cursando;0;0;0;8
12328;Biologia;5,63;4,38;5,13;1;7;Aluno Formado;0;0;0;10
12334;Letras;7,5;1;4,5;0;28;Cursando;0;0;0;10
12350;Letras;6,4;5,9;6,15;1;8;Aluno Formado;0;1;0;10
12354;Enfermagem;5,15;5,15;5,15;1;4;Aluno Formado;0;1;1;10
12437;Enfermagem;6;5;5,4;1;16;Aluno Formado;0;1;0;10
12449;Administração;8,48;1,28;4,72;0;12;Cursando;0;0;0;10
12463;Administração;5;4,53;4,84;0;38;Cursando;0;1;0;10
12487;Matemática;7,5;4,18;5,86;1;8;Cursando;0;1;0;10
12506;Educação Física;3,98;1,98;3,06;0;28;Evadido;1;1;0;9
12555;Administração;5,14;0,5;2,97;0;36;Aluno Formado;0;1;0;10
12558;Gastronomia;5;4,05;4,47;0;20;Cursando;0;1;0;10
12622;Letras;5;5;5;1;27;Aluno Formado;0;1;0;10
13783;Letras;8,34;1,74;3,95;0;6;Cursando;0;1;0;8
13788;Biologia;7,35;3,25;5,45;1;8;Cursando;0;0;0;10
13795;Matemática;0;0;0;0;48;Evadido;1;1;0;4
13877;Biologia;8,3;0;3,79;0;18;Cursando;0;1;0;10
14192;Matemática;7,7;5;6,02;1;12;Aluno Formado;0;1;0;10
14210;Educação Física;8,03;5,88;6,59;1;2;Aluno Formado;0;0;0;10
14514;Letras;7,25;1,25;4,05;0;8;Cursando;0;0;0;10
14669;Biologia;0;0;0;0;22;Cursando;0;1;0;6
14731;Biologia;0,75;0,75;0,75;0;22;Cursando;0;1;1;10
14741;Educação Física;8,89;5,79;7,64;1;12;Cursando;0;0;0;6
14742;Letras;8,95;7,41;8,09;1;4;Cursando;0;0;0;10
14756;Administração;8,4;0,82;5,7;1;8;Cursando;0;1;0;4
14759;Enfermagem;1,92;0;0,84;0;38;Cursando;0;0;0;8
14784;Letras;1,75;0,7;1,23;0;27;Aluno Formado;0;0;0;10
14793;Biologia;0,75;0;0,11;0;58;Cursando;0;0;0;4
14819;Biologia;7,4;0;4,39;0;16;Cursando;0;1;1;10
14830;Biologia;7;3,6;5,14;1;8;Cursando;0;0;0;10
14842;Letras;4,11;4,11;4,11;0;0;Aluno Formado;0;0;0;10
14851;Enfermagem;8,25;5;5,77;1;12;Cursando;0;0;0;9
14853;Administração;5,13;1,23;3,82;0;6;Cursando;0;1;0;8
14862;Enfermagem;8;5;6,85;1;10;Cursando;0;1;1;10
14880;Administração;7,83;5,38;6,19;1;12;Aluno Formado;0;0;0;10
14889;Administração;6,65;2,45;4,76;0;12;Cursando;0;0;0;10
14893;Letras;8,6;7,05;7,83;1;23;Aluno Formado;0;1;0;10
14903;Letras;8,1;5;6,53;1;26;Cursando;0;1;0;8
14905;Educação Física;8,7;1,25;5,15;1;12;Evadido;1;1;0;8
14916;Administração;6,55;0,95;4,64;0;16;Cursando;0;0;0;10
14917;Biologia;9,27;6,2;8,14;1;4;Cursando;0;0;0;10
14932;História;1,2;0;0,5;0;28;Evadido;1;1;0;2
14933;Administração;6,55;2;4,28;0;16;Evadido;1;1;1;8
14934;Enfermagem;8,45;3;5,52;1;8;Cursando;0;1;1;10
14941;Matemática;0;0;0;0;44;Cursando;0;1;0;6
14952;Enfermagem;6,55;5;5,55;1;4;Aluno Formado;0;1;0;10
14955;Educação Física;7,65;5;6,82;1;4;Aluno Formado;0;0;0;10
14964;Educação Física;6,95;0,52;3,54;0;28;Cursando;0;1;0;8
14965;Enfermagem;9,1;0,5;3,39;0;16;Cursando;0;0;0;8
14986;Administração;5,75;1,4;4,05;0;20;Aluno Formado;0;1;1;10
15008;Enfermagem;5,24;5;5,12;1;8;Cursando;0;1;0;10
15023;Administração;6,08;5;5,37;1;16;Aluno Formado;0;0;0;10
15029;Enfermagem;3,8;3,8;3,8;0;8;Cursando;0;1;0;10
15049;Matemática;5,77;0;2,42;0;24;Cursando;0;0;0;6
15069;Administração;5,85;3,7;5,01;1;16;Cursando;0;1;0;8
15106;Administração;4,23;0,63;2,84;0;28;Cursando;0;1;0;6
15161;Administração;7,6;5,4;6,42;1;10;Aluno Formado;0;0;0;10
15169;Enfermagem;8,17;0,63;3,2;0;18;Cursando;0;1;1;8
15179;Biologia;5,75;1,03;2,96;0;10;Evadido;1;1;0;6
15204;Enfermagem;7,8;0,75;5,25;1;11;Cursando;0;0;0;10
15221;Administração;8,25;2,25;5,13;1;12;Cursando;0;0;0;8
15231;Administração;6,25;3,5;4,95;0;12;Aluno Formado;0;1;1;10
15243;Administração;8,55;1,95;5,61;1;20;Cursando;0;0;0;8
15253;Administração;5,45;1,14;3,66;0;12;Cursando;0;1;1;8
15255;Enfermagem;6,65;1,67;4,52;0;10;Cursando;0;1;0;10
15256;Enfermagem;5,5;3,25;4,69;0;10;Cursando;0;0;0;10
15264;Administração;5,53;4,03;4,71;0;14;Cursando;0;1;1;8
15334;Enfermagem;8,93;3,73;6,23;1;4;Aluno Formado;0;1;0;10
15340;Administração;3,85;0;1,55;0;8;Cursando;0;0;0;6
15385;Biologia;8;0,75;3,49;0;17;Cursando;0;0;0;10
15400;Administração;6,18;5;5,53;1;12;Cursando;0;1;1;8
16767;Educação Física;0;0;0;0;62;Cursando;0;1;0;10
16810;Administração;1,36;0;0,61;0;40;Cursando;0;1;0;4
16812;Administração;6,83;5,13;5,66;1;10;Aluno Formado;0;0;0;10
16813;Administração;7,35;1,4;4,38;0;16;Aluno Formado;0;1;0;10
16847;Educação Física;5,25;5,25;5,25;1;12;Aluno Formado;0;1;0;10
16876;Administração;0,4;0;0,1;0;38;Evadido;1;1;1;6
16889;Administração;1,2;0;0,3;0;44;Evadido;1;1;1;8
18478;Matemática;7,28;5;5,63;1;6;Cursando;0;0;0;10
18479;Matemática;5,98;3,5;5,13;1;4;Aluno Formado;0;1;1;10
18492;Administração;7,7;6,9;7,3;1;12;Aluno Formado;0;1;0;10
18498;Matemática;7,42;5,58;6,52;1;2;Aluno Formado;0;1;0;10
18503;Administração;5,67;2,19;4,46;0;8;Cursando;0;1;0;8
18519;Matemática;8,19;2,15;5,46;1;6;Cursando;0;1;0;8
18520;Administração;7,75;5,6;6,68;1;4;Aluno Formado;0;0;0;10
18545;Matemática;7,03;5;5,69;1;6;Aluno Formado;0;0;0;10
18549;Administração;6,4;5;5,48;1;12;Aluno Formado;0;0;0;10
18576;Letras;8,06;1,6;4,64;0;16;Cursando;0;1;0;8
18585;Letras;6,6;0,5;4,77;0;16;Cursando;0;0;0;8
18599;Administração;8,9;5,6;7,2;1;20;Aluno Formado;0;1;0;10
18617;Letras;8,06;2,15;5,19;1;12;Cursando;0;1;1;8
19020;Enfermagem;8,34;5;6,71;1;4;Aluno Formado;0;0;0;10
19478;Matemática;6,9;5;5,67;1;6;Aluno Formado;0;1;0;10
19519;Educação Física;5,8;0;4;0;12;Cursando;0;1;0;10
19562;Enfermagem;2,35;0,15;0,75;0;34;Cursando;0;1;0;8
19572;Matemática;8,37;5;6,73;1;2;Aluno Formado;0;0;0;10
19814;Matemática;3,4;0;0,57;0;42;Cursando;0;1;0;8
19855;Enfermagem;5;0,63;1,94;0;16;Cursando;0;1;1;10
19875;Matemática;7,5;5,04;5,9;1;10;Aluno Formado;0;1;0;10
19888;Matemática;6,95;4;5,54;1;24;Cursando;0;0;0;8
19892;Matemática;8,89;5;6,22;1;12;Cursando;0;1;0;10
19906;Letras;6,55;5,2;5,87;1;20;Cursando;0;0;0;8
19910;Gastronomia;7,9;5,1;6,61;1;8;Cursando;0;0;0;10
19920;Biologia;7,12;5;6,29;1;2;Cursando;0;1;0;8
19944;Biologia;7,35;3,06;5,69;1;12;Aluno Formado;0;1;0;10
19971;Enfermagem;7,08;0,5;3,89;0;14;Cursando;0;1;0;6
19972;Administração;7,55;5;5,85;1;20;Cursando;0;1;0;10
19973;Enfermagem;6,4;0,2;3,97;0;46;Cursando;0;1;0;10
19980;Administração;6,25;3,15;5,18;1;12;Aluno Formado;0;1;1;10
19983;Enfermagem;9,28;0,88;2,34;0;28;Cursando;0;1;1;8
19984;Administração;6,75;5;5,67;1;12;Aluno Formado;0;1;1;10
19985;Educação Física;6,76;5;6,15;1;16;Aluno Formado;0;0;0;10
19999;Administração;5,85;0,25;1,89;0;48;Cursando;0;0;0;10
20016;Administração;6,33;0,63;4,53;0;20;Cursando;0;1;0;6
20018;Educação Física;6;0,5;2,01;0;48;Cursando;0;0;0;6
20022;Letras;8,22;1;4,46;0;34;Cursando;0;0;0;6
20025;Biologia;8,07;6,28;7,18;1;4;Cursando;0;0;0;6
20037;Educação Física;8,2;6,7;7,21;1;4;Aluno Formado;0;0;0;10
20052;Administração;7,55;3,61;5,47;1;8;Aluno Formado;0;1;0;10
20055;Educação Física;0;0;0;0;48;Cursando;0;0;0;8
20059;Administração;8,45;3,4;6,06;1;12;Aluno Formado;0;1;0;10
20070;Educação Física;6,08;3,29;5,1;1;30;Cursando;0;0;0;6
20076;Letras;9,1;3,1;6,16;1;2;Cursando;0;0;0;10
20080;Educação Física;5,25;2,75;4,34;0;20;Aluno Formado;0;1;0;10
20084;Administração;5,68;0,13;1,98;0;40;Cursando;0;1;0;8
20101;Matemática;9,02;2,33;5,22;1;8;Cursando;0;0;0;8
20103;Letras;9,18;6,65;8,08;1;8;Cursando;0;1;0;6
20105;Administração;5,25;0,15;1,48;0;26;Evadido;1;0;0;6
20118;Matemática;6,65;1,5;3,91;0;14;Evadido;1;1;0;8
20119;Letras;7,85;5,29;6,55;1;28;Cursando;0;1;1;10
20125;Administração;0,08;0,08;0,08;0;16;Evadido;1;1;0;6
20126;Administração;6,9;5,35;6,08;1;12;Cursando;0;0;0;8
20127;Educação Física;7,63;5,92;6,5;1;7;Cursando;0;0;0;10
20156;História;8;7,7;7,8;1;4;Cursando;0;0;0;4
20162;Administração;6,3;5;5,46;1;12;Aluno Formado;0;1;0;10
20163;Administração;7,83;6,18;6,73;1;8;Aluno Formado;0;1;0;10
20164;Administração;0;0;0;0;44;Evadido;1;1;0;8
20165;Enfermagem;8,53;0,63;3,26;0;14;Cursando;0;0;0;8
20168;Matemática;9,02;1,63;4,84;0;18;Cursando;0;1;0;8
20183;Letras;6,75;5,8;6,42;1;28;Cursando;0;1;0;8
20186;Enfermagem;0;0;0;0;4;Cursando;0;1;0;10
20215;Enfermagem;9,75;5,4;7,49;1;6;Cursando;0;1;0;6
20223;Administração;9;5,25;6,72;1;14;Cursando;0;1;0;10
20232;Administração;10;8,5;9,29;1;4;Aluno Formado;0;0;0;10
20235;Matemática;6,58;5;5,79;1;0;Aluno Formado;0;1;0;10
20236;Educação Física;6,6;2,22;4,93;0;8;Evadido;1;0;0;8
20239;Administração;7,2;1,3;4,25;0;16;Aluno Formado;0;1;0;10
20246;Administração;6,35;5,2;5,86;1;14;Cursando;0;1;1;10
20259;Administração;8,1;1;4,63;0;18;Cursando;0;0;1;6
20260;Letras;8,9;7,05;7,93;1;27;Aluno Formado;0;0;0;10
20263;Matemática;5;0,63;3,12;0;8;Cursando;0;1;0;10
20275;Educação Física;7,4;5,23;6,27;1;12;Cursando;0;1;0;8
20282;Educação Física;8,58;6,53;7,56;1;8;Aluno Formado;0;1;0;10
20287;Educação Física;0,24;0;0,04;0;60;Cursando;0;1;0;6
20294;Letras;8,57;5,25;6,39;1;10;Cursando;0;0;0;8
20295;Educação Física;6,7;0;3,34;0;70;Cursando;0;1;1;4
20301;Educação Física;7,05;5,45;5,94;1;4;Cursando;0;0;0;8
20310;Letras;6,59;2,12;4,75;0;16;Cursando;0;1;1;8
20316;Biologia;8;3,2;5,39;1;20;Cursando;0;1;0;8
20333;Educação Física;7,5;6,6;7,05;1;8;Aluno Formado;0;0;0;10
20340;Administração;7,33;4,38;5,92;1;10;Aluno Formado;0;0;0;10
20344;Gastronomia;8,95;1,83;5,66;1;24;Cursando;0;1;0;10
20354;Administração;5,88;3,78;4,93;0;6;Aluno Formado;0;1;0;10
20356;Administração;2,15;0;0,63;0;48;Cursando;0;0;0;8
20357;Letras;5;5;5;1;12;Aluno Formado;0;0;0;10
20367;Matemática;4,25;1,8;2,78;0;10;Cursando;0;1;0;10
20383;Administração;8,6;5;6,28;1;16;Aluno Formado;0;1;0;10
20392;Matemática;6,43;3,63;4,86;0;6;Cursando;0;0;0;8
20404;Educação Física;8,33;4,38;5,75;1;16;Cursando;0;1;0;8
20448;Enfermagem;5;0;1,24;0;26;Cursando;0;1;0;8
20451;Matemática;5;0,75;3,04;0;26;Cursando;0;0;0;6
20461;Administração;7,6;0,75;5,29;1;38;Cursando;0;1;0;10
20465;Administração;6,9;6,9;6,9;1;6;Aluno Formado;0;1;0;10
20466;Administração;8;5,6;6,35;1;8;Cursando;0;1;0;8
20489;Biologia;7,88;3,7;6,02;1;2;Aluno Formado;0;0;0;10
20510;Enfermagem;7,45;0,44;4,31;0;12;Evadido;1;1;0;6
20514;Educação Física;6,8;2,69;5,09;1;26;Evadido;1;1;1;6
20516;Matemática;7,88;3,53;5,9;1;12;Aluno Formado;0;1;0;10
20518;Matemática;8,34;1,1;4,11;0;12;Cursando;0;0;0;8
20526;Administração;6,65;0,15;4,51;0;16;Cursando;0;1;0;8
20531;Enfermagem;0,75;0;0,22;0;40;Cursando;0;1;0;6
20551;Educação Física;5;0;1,55;0;30;Evadido;1;1;0;8
20555;Letras;8,7;7;7,85;1;16;Aluno Formado;0;1;0;10
20556;Biologia;9,33;5,08;6,54;1;6;Cursando;0;0;0;10
20583;História;2,8;1;1,68;0;20;Evadido;1;1;0;4
20588;Administração;6,74;5;5,67;1;4;Cursando;0;0;0;8
20590;Enfermagem;5;2,68;4,17;0;6;Cursando;0;0;0;8
20645;Letras;7,55;2,64;6,13;1;16;Cursando;0;0;0;8
22245;Administração;6,88;3,53;4,94;0;6;Cursando;0;0;0;8
22250;Administração;5;0;1,88;0;20;Cursando;0;0;0;8
22254;Administração;7;5;5,4;1;10;Cursando;0;1;0;8
22257;Letras;0,16;0,16;0,16;0;26;Evadido;1;1;1;10
22277;Administração;0;0;0;0;40;Cursando;0;1;0;4
22290;Matemática;6,68;2,68;4,49;0;18;Cursando;0;0;0;10
22291;Educação Física;7,63;6,25;6,81;1;8;Aluno Formado;0;1;0;10
22306;Letras;8,4;5,1;6,18;1;12;Cursando;0;0;0;8
22311;Administração;5,5;0;2,46;0;28;Cursando;0;1;0;8
22313;Administração;7,35;0,5;4,99;0;16;Cursando;0;1;0;10
22316;Administração;1,15;1,15;1,15;0;6;Aluno Formado;0;1;0;10
22341;Educação Física;5,32;0;1,18;0;54;Cursando;0;1;0;10
22604;Administração;6,58;1,43;5,08;1;8;Cursando;0;1;1;8
22653;Educação Física;8,03;5,13;6,87;1;8;Aluno Formado;0;1;0;10
22665;Educação Física;7,22;7,22;7,22;1;12;Aluno Formado;0;0;0;10
22672;Educação Física;6,44;0,43;4,45;0;14;Cursando;0;0;0;10
22717;Administração;7,75;5;6,33;1;18;Outros;0;0;0;2
22720;Biologia;5,9;5,9;5,9;1;25;Cursando;0;0;0;10
22730;Educação Física;8,23;7,28;7,79;1;6;Aluno Formado;0;0;0;10
23156;Administração;7,2;1;4,98;0;30;Cursando;0;1;0;8
23157;Administração;9,3;5,35;7,05;1;6;Cursando;0;0;0;8
23164;Gastronomia;6,45;2,58;4,89;0;4;Cursando;0;1;0;8
23170;Administração;7;4,6;5,91;1;8;Cursando;0;0;0;8
23183;Administração;7,83;5,13;6,67;1;4;Cursando;0;0;0;8
23192;Enfermagem;9,13;2,68;4,61;0;6;Cursando;0;0;0;6
23195;Administração;6,08;5;5,27;1;6;Cursando;0;0;0;8
23208;Administração;6,74;0,5;3,95;0;24;Cursando;0;1;1;8
23209;Educação Física;8,45;5,78;7,42;1;6;Aluno Formado;0;0;0;10
23221;Educação Física;5,85;0,32;3,79;0;12;Cursando;0;1;0;8
23224;Enfermagem;7,15;2,43;4,64;0;4;Cursando;0;0;0;8
23230;Administração;5,53;2,95;4,03;0;20;Cursando;0;0;0;8
23231;Biologia;9,28;5;6,53;1;4;Aluno Formado;0;0;0;10
23232;Enfermagem;6,98;5;6,01;1;10;Aluno Formado;0;0;0;10
23233;Biologia;8,6;2,85;5,68;1;4;Cursando;0;1;0;8
23237;Administração;9;3,9;5,99;1;28;Cursando;0;0;0;10
23292;Enfermagem;7,27;2,93;5,65;1;4;Cursando;0;0;0;8
23300;Gastronomia;5;2,3;3,86;0;4;Cursando;0;1;0;8
23312;Educação Física;7,15;3,77;5,47;1;10;Cursando;0;1;0;8
23326;Gastronomia;7,78;6,23;7,11;1;6;Aluno Formado;0;0;0;10
23335;Educação Física;4,1;0,5;2,28;0;30;Cursando;0;1;0;6
23336;Administração;6,88;2,65;5,21;1;8;Cursando;0;0;0;10
23340;Letras;7,3;3,48;4,96;0;27;Cursando;0;0;0;10
23345;Matemática;7,75;5,85;7,21;1;6;Aluno Formado;0;1;0;10
23349;Enfermagem;6,58;6,58;6,58;1;4;Aluno Formado;0;1;0;10
23367;Gastronomia;8,1;3,45;5,53;1;10;Cursando;0;0;0;10
23368;Letras;7,65;5;5,89;1;8;Cursando;0;0;0;6
23372;Administração;10;5,65;8,23;1;6;Aluno Formado;0;0;0;10
23385;Educação Física;8,87;4,15;6,12;1;14;Cursando;0;0;0;8
23386;Enfermagem;8,07;2,33;5,61;1;4;Cursando;0;1;0;10
23387;Matemática;8,28;2,48;5,44;1;6;Cursando;0;1;0;8
23390;Biologia;9,02;5;7,4;1;24;Cursando;0;1;0;10
23391;Biologia;6,3;1,49;5,12;1;4;Cursando;0;0;0;8
23395;Administração;7,7;0,5;4,1;0;20;Cursando;0;1;0;6
23398;Educação Física;8,58;5,78;7,1;1;14;Aluno Formado;0;0;0;10
23399;Matemática;8,58;5;7,06;1;10;Cursando;0;1;0;10
23400;Matemática;7,4;1,5;4,21;0;10;Cursando;0;0;0;8
23401;Letras;7,55;0,95;5,42;1;10;Cursando;0;1;0;8
23403;Biologia;6,24;5,38;5,84;1;6;Aluno Formado;0;1;0;10
23413;Administração;7,13;5;6,1;1;4;Cursando;0;0;0;8
23423;Matemática;5,78;1,5;4,2;0;20;Cursando;0;1;0;8
23428;Administração;6,75;3,2;4,98;0;6;Aluno Formado;0;0;0;10
23439;Gastronomia;8,4;5,05;7,22;1;4;Aluno Formado;0;1;0;10
23441;Administração;5,3;0;2,81;0;30;Cursando;0;0;0;8
23448;Administração;5;0;1,39;0;18;Cursando;0;1;0;8
23449;Enfermagem;4,38;0,13;2,14;0;18;Evadido;1;1;1;10
23450;Enfermagem;0,4;0;0,05;0;40;Cursando;0;0;0;8
23451;Letras;9,55;1,28;5,97;1;14;Cursando;0;0;0;6
23456;Educação Física;8,45;1,15;5,19;1;24;Aluno Formado;0;1;0;10
23458;Administração;8,38;5,84;6,58;1;12;Aluno Formado;0;1;0;10
23462;Enfermagem;9,25;1,4;5,42;1;10;Cursando;0;1;0;8
23468;Matemática;7,68;2,88;5,4;1;10;Cursando;0;0;0;8
23480;Matemática;8,3;0,75;3,99;0;18;Cursando;0;1;1;8
23483;Matemática;8,53;2,48;5,19;1;6;Cursando;0;0;0;6
23488;Letras;6,9;5,93;6,6;1;10;Cursando;0;0;0;8
23493;Educação Física;0,8;0;0,16;0;60;Evadido;1;1;0;6
23501;Letras;7,6;3,61;6,62;1;12;Cursando;0;1;0;6
23515;Educação Física;3,15;0,75;1,52;0;22;Evadido;1;0;0;8
23536;Enfermagem;7,4;1,65;4,69;0;6;Cursando;0;0;0;8
23540;Administração;9,15;5,4;7,08;1;10;Aluno Formado;0;0;0;10
23542;Matemática;7,7;5,2;6,95;1;10;Aluno Formado;0;1;0;10
23544;Enfermagem;5,48;3,66;4,79;0;8;Cursando;0;1;0;8
23548;Biologia;5,98;2,04;4,61;0;16;Evadido;1;0;0;8
23549;Gastronomia;8,53;6,03;7,1;1;8;Aluno Formado;0;1;0;10
23562;Administração;6,55;5;5,87;1;8;Cursando;0;1;0;8
23565;Administração;8,4;5;6,25;1;8;Aluno Formado;0;0;0;10
23573;Letras;7,5;5,43;6,24;1;6;Aluno Formado;0;0;0;10
23577;Administração;8,08;5,58;6,83;1;4;Aluno Formado;0;0;0;10
23580;Administração;6,25;6,25;6,25;1;16;Aluno Formado;0;0;0;10
23582;Gastronomia;8,48;3,03;5,63;1;4;Cursando;0;0;0;10
23583;Educação Física;7,07;4,63;6,17;1;14;Cursando;0;1;0;9
23585;Gastronomia;6,73;1,27;4,52;0;16;Cursando;0;1;0;10
23588;Educação Física;7,7;1,35;5,06;1;8;Cursando;0;0;0;8
23590;Educação Física;7,9;5,54;6,48;1;9;Cursando;0;0;0;10
23591;Letras;7,43;0,5;4,97;0;20;Cursando;0;0;0;10
23594;Administração;6,8;5,5;5,91;1;10;Cursando;0;0;0;8
23595;História;6,8;2,3;5,13;1;10;Cursando;0;0;0;4
23608;Letras;7,9;6,1;6,93;1;28;Aluno Formado;0;1;0;10
23615;Gastronomia;2;2;2;0;18;Cursando;0;1;0;10
23616;Gastronomia;7,91;5;6,38;1;6;Aluno Formado;0;1;0;10
23619;Administração;8,35;5;5,95;1;12;Cursando;0;1;0;9
23620;Administração;1,9;0,5;1,14;0;36;Cursando;0;0;0;8
23621;Administração;6,05;0;3,45;0;12;Evadido;1;1;0;8
23622;Biologia;8,6;5,3;6,95;1;10;Aluno Formado;0;0;0;10
23625;Educação Física;7,8;0,75;4,44;0;22;Cursando;0;0;0;8
23632;Matemática;7,93;6,54;7,24;1;4;Aluno Formado;0;1;0;10
23639;Administração;9,08;5;6,4;1;8;Evadido;1;1;0;6
23641;Biologia;8,91;5,48;7,15;1;6;Cursando;0;1;0;10
23643;Administração;8,73;5,18;6,64;1;8;Aluno Formado;0;1;0;10
23649;Matemática;6,8;0,93;3,97;0;20;Cursando;0;1;0;8
23650;Matemática;9,14;2,65;6,04;1;8;Aluno Formado;0;0;0;10
23662;Administração;5,85;2,75;4,85;0;6;Cursando;0;1;1;10
23667;Enfermagem;9,55;3,7;6,38;1;8;Aluno Formado;0;0;0;10
23668;Administração;9,55;6,3;7,92;1;12;Aluno Formado;0;1;1;10
23669;Gastronomia;7,9;5,95;7;1;8;Aluno Formado;0;0;0;10
23675;Gastronomia;3,1;0,9;1,78;0;18;Cursando;0;1;0;10
23688;Enfermagem;8,8;5,95;7,61;1;4;Aluno Formado;0;1;0;10
23691;Administração;5,65;0,9;3,83;0;10;Cursando;0;0;0;8
23695;Educação Física;7,08;3,38;5,55;1;10;Cursando;0;1;1;10
23697;Letras;0,6;0;0,27;0;28;Evadido;1;1;0;10
23698;Matemática;6,7;6,7;6,7;1;2;Aluno Formado;0;0;0;10
23707;Matemática;5,4;0;2,58;0;24;Evadido;1;1;0;4
23709;Enfermagem;9,1;6,55;7,71;1;2;Aluno Formado;0;0;0;10
23711;Biologia;6,27;0,88;2,94;0;30;Cursando;0;0;0;8
23712;Administração;6,58;4,48;5,37;1;4;Cursando;0;1;0;6
23713;Biologia;8,4;2,95;5,96;1;10;Cursando;0;1;0;10
23714;Letras;8,39;6,2;7,46;1;22;Aluno Formado;0;1;0;10
23716;Letras;7;3,92;5,93;1;27;Cursando;0;1;0;10
23722;Administração;7,23;5,38;6,31;1;8;Aluno Formado;0;0;0;10
23723;Educação Física;7,85;5;6,35;1;20;Cursando;0;1;1;8
23736;História;8,15;7,21;7,82;1;10;Cursando;0;0;0;4
23741;Gastronomia;9,05;5,45;7,5;1;4;Aluno Formado;0;0;0;10
23756;Administração;9,8;7,1;8,73;1;8;Aluno Formado;0;0;0;10
23758;Educação Física;8,48;5;6,69;1;6;Aluno Formado;0;0;0;10
23763;Gastronomia;7,7;5,05;6,39;1;4;Aluno Formado;0;0;0;10
23767;Biologia;10;7,55;8,69;1;2;Aluno Formado;0;1;0;10
23776;Biologia;9,08;5;6,72;1;8;Outros;0;0;0;10
23777;Letras;7,4;5,35;6,22;1;8;Cursando;0;0;0;10
23780;Gastronomia;9,3;8,1;8,6;1;6;Aluno Formado;0;1;0;10
23782;Enfermagem;6,36;5;5,62;1;10;Aluno Formado;0;1;0;10
23787;Letras;8,45;6,55;7,7;1;28;Cursando;0;0;0;10
23793;Administração;8,15;1,3;4,9;0;28;Aluno Formado;0;1;0;10
23801;Administração;6,03;3,38;4,88;0;20;Cursando;0;1;0;10
23809;Enfermagem;9,35;5;6,74;1;6;Cursando;0;1;0;10
23826;Letras;8,56;1,2;4,88;0;18;Cursando;0;0;0;10
23828;Enfermagem;5,15;0;1,39;0;20;Cursando;0;0;0;8
23833;Administração;5,9;5,49;5,67;1;6;Aluno Formado;0;1;0;10
23844;Educação Física;6,1;3,65;4,65;0;14;Cursando;0;0;0;8
23845;Administração;6,43;5;5,72;1;18;Cursando;0;1;0;10
23847;Letras;8,25;5;6,72;1;25;Cursando;0;1;0;10
23852;Educação Física;7,65;6,2;7,1;1;14;Cursando;0;0;0;8
23859;Letras;5,2;5;5,1;1;30;Cursando;0;0;0;10
23864;Administração;5,88;0,13;3,99;0;44;Evadido;1;1;0;10
23865;Administração;7,53;5,03;5,96;1;16;Aluno Formado;0;1;0;10
23875;Educação Física;8,67;5,08;6,64;1;12;Cursando;0;0;0;10
23878;Gastronomia;7,85;1,4;4,6;0;10;Cursando;0;0;0;8
